AC_REG,Year,Quarter,Month,Day,ENTRY_DATE,Year,Quarter,Month,Day,FLT_NO,Year,Quarter,Month,Day,IN_HRS,IN_MNT,LNDGS,Year,Quarter,Month,Day,OFF_HRS,OFF_MNT,Year,Quarter,Month,Day,ON_HRS,ON_MNT,OPS_CODE,OPS_DATE,Year,Quarter,Month,Day,OUT_HRS,OUT_MNT,STN_FROM,STN_TO,TYPE_CODE,USER_ID
BDB,1899,Qtr 4,December,31,20020102,1899,Qtr 4,December,31,530,1899,Qtr 4,December,31,3,37,1,1899,Qtr 4,December,31,2,23,1899,Qtr 4,December,31,3,32,REV,20020102,1899,Qtr 4,December,31,2,18,KHI,SKZ,D,DL04
BDB,1899,Qtr 4,December,31,20020102,1899,Qtr 4,December,31,531,1899,Qtr 4,December,31,5,25,1,1899,Qtr 4,December,31,4,15,1899,Qtr 4,December,31,5,20,REV,20020102,1899,Qtr 4,December,31,4,8,SKZ,KHI,D,DL04
BDB,1899,Qtr 4,December,31,20020108,1899,Qtr 4,December,31,532,1899,Qtr 4,December,31,8,0,1,1899,Qtr 4,December,31,6,15,1899,Qtr 4,December,31,7,52,REV,20020108,1899,Qtr 4,December,31,6,5,KHI,SKZ,D,DL48
BDB,1899,Qtr 4,December,31,20020108,1899,Qtr 4,December,31,532,1899,Qtr 4,December,31,9,30,1,1899,Qtr 4,December,31,8,55,1899,Qtr 4,December,31,9,24,REV,20020108,1899,Qtr 4,December,31,8,45,SKZ,SUL,D,DL48
BDB,1899,Qtr 4,December,31,20020108,1899,Qtr 4,December,31,533,1899,Qtr 4,December,31,11,50,1,1899,Qtr 4,December,31,10,7,1899,Qtr 4,December,31,11,40,REV,20020108,1899,Qtr 4,December,31,10,0,SUL,KHI,D,DL48
BDB,1899,Qtr 4,December,31,20020104,1899,Qtr 4,December,31,562,1899,Qtr 4,December,31,12,50,1,1899,Qtr 4,December,31,11,48,1899,Qtr 4,December,31,12,46,REV,20020104,1899,Qtr 4,December,31,11,34,KHI,MJD,D,DL01
BDB,1899,Qtr 4,December,31,20020108,1899,Qtr 4,December,31,562,1899,Qtr 4,December,31,13,50,1,1899,Qtr 4,December,31,12,38,1899,Qtr 4,December,31,13,45,REV,20020108,1899,Qtr 4,December,31,12,30,KHI,MJD,D,DL48
BDB,1899,Qtr 4,December,31,20020104,1899,Qtr 4,December,31,563,1899,Qtr 4,December,31,14,29,1,1899,Qtr 4,December,31,13,23,1899,Qtr 4,December,31,14,25,REV,20020104,1899,Qtr 4,December,31,13,13,MJD,KHI,D,DL01
BDB,1899,Qtr 4,December,31,20020108,1899,Qtr 4,December,31,563,1899,Qtr 4,December,31,15,25,1,1899,Qtr 4,December,31,14,17,1899,Qtr 4,December,31,15,20,REV,20020108,1899,Qtr 4,December,31,14,10,MJD,KHI,D,DL48
BDB,1899,Qtr 4,December,31,20020101,1899,Qtr 4,December,31,580,1899,Qtr 4,December,31,6,0,1,1899,Qtr 4,December,31,4,13,1899,Qtr 4,December,31,5,55,REV,20020101,1899,Qtr 4,December,31,4,0,KHI,RYK,D,DL45
BDB,1899,Qtr 4,December,31,20020101,1899,Qtr 4,December,31,580,1899,Qtr 4,December,31,10,24,1,1899,Qtr 4,December,31,8,10,1899,Qtr 4,December,31,10,19,REV,20020101,1899,Qtr 4,December,31,8,5,RYK,ISB,D,DL45
BDB,1899,Qtr 4,December,31,20020101,1899,Qtr 4,December,31,581,1899,Qtr 4,December,31,13,45,1,1899,Qtr 4,December,31,11,20,1899,Qtr 4,December,31,13,40,REV,20020101,1899,Qtr 4,December,31,11,15,ISB,RYK,D,DL45
BDB,1899,Qtr 4,December,31,20020101,1899,Qtr 4,December,31,581,1899,Qtr 4,December,31,15,45,1,1899,Qtr 4,December,31,14,15,1899,Qtr 4,December,31,15,40,REV,20020101,1899,Qtr 4,December,31,14,10,RYK,KHI,D,DL45
BDB,1899,Qtr 4,December,31,20020106,1899,Qtr 4,December,31,582,1899,Qtr 4,December,31,6,10,1,1899,Qtr 4,December,31,4,56,1899,Qtr 4,December,31,6,5,REV,20020106,1899,Qtr 4,December,31,4,45,KHI,SKZ,D,DL02
BDB,1899,Qtr 4,December,31,20020106,1899,Qtr 4,December,31,582,1899,Qtr 4,December,31,7,54,1,1899,Qtr 4,December,31,6,46,1899,Qtr 4,December,31,7,48,REV,20020106,1899,Qtr 4,December,31,6,35,SKZ,BHV,D,DL02
BDB,1899,Qtr 4,December,31,20020106,1899,Qtr 4,December,31,583,1899,Qtr 4,December,31,10,35,1,1899,Qtr 4,December,31,8,32,1899,Qtr 4,December,31,10,30,REV,20020106,1899,Qtr 4,December,31,8,14,BHV,KHI,D,DL02
BDB,1899,Qtr 4,December,31,20020110,1899,Qtr 4,December,31,584,1899,Qtr 4,December,31,5,45,1,1899,Qtr 4,December,31,3,57,1899,Qtr 4,December,31,5,37,REV,20020110,1899,Qtr 4,December,31,3,45,KHI,RYK,D,DL04
BDB,1899,Qtr 4,December,31,20020107,1899,Qtr 4,December,31,584,1899,Qtr 4,December,31,7,0,1,1899,Qtr 4,December,31,5,16,1899,Qtr 4,December,31,6,56,REV,20020107,1899,Qtr 4,December,31,5,10,KHI,RYK,D,DL48
BDB,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,584,1899,Qtr 4,December,31,8,45,1,1899,Qtr 4,December,31,7,12,1899,Qtr 4,December,31,8,38,REV,20020105,1899,Qtr 4,December,31,7,0,KHI,RYK,D,DL82
BDB,1899,Qtr 4,December,31,20020110,1899,Qtr 4,December,31,584,1899,Qtr 4,December,31,7,55,1,1899,Qtr 4,December,31,6,18,1899,Qtr 4,December,31,7,45,REV,20020110,1899,Qtr 4,December,31,6,10,RYK,LHE,D,DL04
BDB,1899,Qtr 4,December,31,20020107,1899,Qtr 4,December,31,584,1899,Qtr 4,December,31,9,10,1,1899,Qtr 4,December,31,7,33,1899,Qtr 4,December,31,9,4,REV,20020107,1899,Qtr 4,December,31,7,29,RYK,LHE,D,DL48
BDB,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,584,1899,Qtr 4,December,31,10,55,1,1899,Qtr 4,December,31,9,18,1899,Qtr 4,December,31,10,48,REV,20020105,1899,Qtr 4,December,31,9,5,RYK,LHE,D,DL82
BDB,1899,Qtr 4,December,31,20020110,1899,Qtr 4,December,31,585,1899,Qtr 4,December,31,11,55,1,1899,Qtr 4,December,31,9,57,1899,Qtr 4,December,31,11,50,REV,20020110,1899,Qtr 4,December,31,9,40,LHE,RYK,D,DL04
BDB,1899,Qtr 4,December,31,20020107,1899,Qtr 4,December,31,585,1899,Qtr 4,December,31,11,51,1,1899,Qtr 4,December,31,10,14,1899,Qtr 4,December,31,11,48,REV,20020107,1899,Qtr 4,December,31,9,40,LHE,RYK,D,DL48
BDB,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,585,1899,Qtr 4,December,31,13,45,1,1899,Qtr 4,December,31,11,55,1899,Qtr 4,December,31,13,38,REV,20020105,1899,Qtr 4,December,31,11,30,LHE,RYK,D,DL82
BDB,1899,Qtr 4,December,31,20020110,1899,Qtr 4,December,31,585,1899,Qtr 4,December,31,14,15,1,1899,Qtr 4,December,31,12,30,1899,Qtr 4,December,31,14,8,REV,20020110,1899,Qtr 4,December,31,12,20,RYK,KHI,D,DL04
BDB,1899,Qtr 4,December,31,20020107,1899,Qtr 4,December,31,585,1899,Qtr 4,December,31,14,5,1,1899,Qtr 4,December,31,12,31,1899,Qtr 4,December,31,13,58,REV,20020107,1899,Qtr 4,December,31,12,16,RYK,KHI,D,DL48
BDB,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,585,1899,Qtr 4,December,31,16,10,1,1899,Qtr 4,December,31,14,20,1899,Qtr 4,December,31,16,0,REV,20020105,1899,Qtr 4,December,31,14,10,RYK,KHI,D,DL82
BDB,1899,Qtr 4,December,31,20020104,1899,Qtr 4,December,31,IISD,1899,Qtr 4,December,31,0,0,0,1899,Qtr 4,December,31,0,0,1899,Qtr 4,December,31,0,0,,20020103,1899,Qtr 4,December,31,0,0,KHI,KHI,,DL01
BDQ,1899,Qtr 4,December,31,20020110,1899,Qtr 4,December,31,193,1899,Qtr 4,December,31,7,39,1,1899,Qtr 4,December,31,5,59,1899,Qtr 4,December,31,7,35,REV,20020110,1899,Qtr 4,December,31,5,55,GWD,MCT,I,DL04
BDQ,1899,Qtr 4,December,31,20020103,1899,Qtr 4,December,31,193,1899,Qtr 4,December,31,7,40,1,1899,Qtr 4,December,31,6,5,1899,Qtr 4,December,31,7,31,REV,20020103,1899,Qtr 4,December,31,5,55,GWD,MCT,I,DL49
BDQ,1899,Qtr 4,December,31,20020110,1899,Qtr 4,December,31,194,1899,Qtr 4,December,31,10,10,1,1899,Qtr 4,December,31,8,45,1899,Qtr 4,December,31,10,5,REV,20020110,1899,Qtr 4,December,31,8,25,MCT,GWD,I,DL04
BDQ,1899,Qtr 4,December,31,20020103,1899,Qtr 4,December,31,194,1899,Qtr 4,December,31,10,0,1,1899,Qtr 4,December,31,8,35,1899,Qtr 4,December,31,9,55,REV,20020103,1899,Qtr 4,December,31,8,20,MCT,GWD,I,DL49
BDQ,1899,Qtr 4,December,31,20020108,1899,Qtr 4,December,31,519,1899,Qtr 4,December,31,10,19,1,1899,Qtr 4,December,31,8,52,1899,Qtr 4,December,31,10,14,REV,20020108,1899,Qtr 4,December,31,8,45,KHI,PJG,D,DL48
BDQ,1899,Qtr 4,December,31,20020108,1899,Qtr 4,December,31,520,1899,Qtr 4,December,31,12,9,1,1899,Qtr 4,December,31,10,45,1899,Qtr 4,December,31,12,4,REV,20020108,1899,Qtr 4,December,31,10,35,PJG,KHI,D,DL48
BDQ,1899,Qtr 4,December,31,20020106,1899,Qtr 4,December,31,521,1899,Qtr 4,December,31,10,48,1,1899,Qtr 4,December,31,8,53,1899,Qtr 4,December,31,10,40,REV,20020105,1899,Qtr 4,December,31,8,40,KHI,GWD,D,DL49
BDQ,1899,Qtr 4,December,31,20020106,1899,Qtr 4,December,31,522,1899,Qtr 4,December,31,12,50,1,1899,Qtr 4,December,31,11,16,1899,Qtr 4,December,31,12,45,REV,20020105,1899,Qtr 4,December,31,11,8,GWD,KHI,D,DL49
BDQ,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,530,1899,Qtr 4,December,31,6,55,1,1899,Qtr 4,December,31,5,49,1899,Qtr 4,December,31,6,50,REV,20020109,1899,Qtr 4,December,31,5,30,KHI,SKZ,D,DL04
BDQ,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,531,1899,Qtr 4,December,31,8,38,1,1899,Qtr 4,December,31,7,35,1899,Qtr 4,December,31,8,34,REV,20020109,1899,Qtr 4,December,31,7,25,SKZ,KHI,D,DL04
BDQ,1899,Qtr 4,December,31,20020106,1899,Qtr 4,December,31,540,1899,Qtr 4,December,31,11,28,1,1899,Qtr 4,December,31,10,24,1899,Qtr 4,December,31,11,24,REV,20020106,1899,Qtr 4,December,31,10,15,KHI,MJD,D,DL02
BDQ,1899,Qtr 4,December,31,20020106,1899,Qtr 4,December,31,541,1899,Qtr 4,December,31,12,55,1,1899,Qtr 4,December,31,11,55,1899,Qtr 4,December,31,12,49,REV,20020106,1899,Qtr 4,December,31,11,45,MJD,KHI,D,DL02
BDQ,1899,Qtr 4,December,31,20020101,1899,Qtr 4,December,31,551,1899,Qtr 4,December,31,8,55,1,1899,Qtr 4,December,31,8,30,1899,Qtr 4,December,31,8,52,REV,20020101,1899,Qtr 4,December,31,8,20,GWD,PSI,D,DL04
BDQ,1899,Qtr 4,December,31,20020101,1899,Qtr 4,December,31,551,1899,Qtr 4,December,31,8,0,1,1899,Qtr 4,December,31,6,24,1899,Qtr 4,December,31,7,53,REV,20020101,1899,Qtr 4,December,31,6,15,KHI,GWD,D,DL04
BDQ,1899,Qtr 4,December,31,20020101,1899,Qtr 4,December,31,552,1899,Qtr 4,December,31,10,54,1,1899,Qtr 4,December,31,9,33,1899,Qtr 4,December,31,10,47,REV,20020101,1899,Qtr 4,December,31,9,24,PSI,KHI,D,DL04
BDQ,1899,Qtr 4,December,31,20020110,1899,Qtr 4,December,31,557,1899,Qtr 4,December,31,5,25,1,1899,Qtr 4,December,31,3,44,1899,Qtr 4,December,31,5,20,REV,20020110,1899,Qtr 4,December,31,3,34,KHI,GWD,D,DL04
BDQ,1899,Qtr 4,December,31,20020103,1899,Qtr 4,December,31,557,1899,Qtr 4,December,31,5,34,1,1899,Qtr 4,December,31,3,52,1899,Qtr 4,December,31,5,28,REV,20020103,1899,Qtr 4,December,31,3,34,KHI,GWD,D,DL49
BDQ,1899,Qtr 4,December,31,20020110,1899,Qtr 4,December,31,558,1899,Qtr 4,December,31,13,15,1,1899,Qtr 4,December,31,11,50,1899,Qtr 4,December,31,13,10,REV,20020110,1899,Qtr 4,December,31,11,40,TUK,KHI,D,DL04
BDQ,1899,Qtr 4,December,31,20020103,1899,Qtr 4,December,31,558,1899,Qtr 4,December,31,13,15,1,1899,Qtr 4,December,31,11,40,1899,Qtr 4,December,31,13,6,REV,20020103,1899,Qtr 4,December,31,11,35,TUK,KHI,D,DL49
BDQ,1899,Qtr 4,December,31,20020108,1899,Qtr 4,December,31,559,1899,Qtr 4,December,31,4,10,1,1899,Qtr 4,December,31,2,45,1899,Qtr 4,December,31,4,6,REV,20020108,1899,Qtr 4,December,31,2,30,KHI,TUK,D,DL48
BDQ,1899,Qtr 4,December,31,20020108,1899,Qtr 4,December,31,560,1899,Qtr 4,December,31,6,15,1,1899,Qtr 4,December,31,4,45,1899,Qtr 4,December,31,6,10,REV,20020108,1899,Qtr 4,December,31,4,35,TUK,KHI,D,DL48
BDQ,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,584,1899,Qtr 4,December,31,9,45,1,1899,Qtr 4,December,31,7,55,1899,Qtr 4,December,31,9,40,REV,20020104,1899,Qtr 4,December,31,7,40,KHI,RYK,D,DL45
BDQ,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,584,1899,Qtr 4,December,31,11,55,1,1899,Qtr 4,December,31,10,20,1899,Qtr 4,December,31,11,49,REV,20020104,1899,Qtr 4,December,31,10,10,RYK,LHE,D,DL45
BDQ,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,585,1899,Qtr 4,December,31,15,10,1,1899,Qtr 4,December,31,13,10,1899,Qtr 4,December,31,15,7,REV,20020104,1899,Qtr 4,December,31,12,35,LHE,RYK,D,DL45
BDQ,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,585,1899,Qtr 4,December,31,17,30,1,1899,Qtr 4,December,31,15,45,1899,Qtr 4,December,31,17,25,REV,20020104,1899,Qtr 4,December,31,15,35,RYK,KHI,D,DL45
BDQ,1899,Qtr 4,December,31,20020110,1899,Qtr 4,December,31,598,1899,Qtr 4,December,31,11,20,1,1899,Qtr 4,December,31,10,48,1899,Qtr 4,December,31,11,15,REV,20020110,1899,Qtr 4,December,31,10,39,GWD,TUK,D,DL04
BDQ,1899,Qtr 4,December,31,20020103,1899,Qtr 4,December,31,598,1899,Qtr 4,December,31,11,5,1,1899,Qtr 4,December,31,10,35,1899,Qtr 4,December,31,11,0,REV,20020103,1899,Qtr 4,December,31,10,25,GWD,TUK,D,DL49
BDQ,1899,Qtr 4,December,31,20020108,1899,Qtr 4,December,31,IISD,1899,Qtr 4,December,31,0,0,0,1899,Qtr 4,December,31,0,0,1899,Qtr 4,December,31,0,0,,20020107,1899,Qtr 4,December,31,0,0,KHI,KHI,,DL48
BDQ,1899,Qtr 4,December,31,20020103,1899,Qtr 4,December,31,IISD,1899,Qtr 4,December,31,0,0,0,1899,Qtr 4,December,31,0,0,1899,Qtr 4,December,31,0,0,,20020102,1899,Qtr 4,December,31,0,0,KHI,KHI,,DL49
BDQ,1899,Qtr 4,December,31,20020106,1899,Qtr 4,December,31,TRG,1899,Qtr 4,December,31,18,10,8,1899,Qtr 4,December,31,14,44,1899,Qtr 4,December,31,18,0,TRG,20020105,1899,Qtr 4,December,31,14,25,KHI,KHI,,DL49
BDR,1899,Qtr 4,December,31,20020107,1899,Qtr 4,December,31,191,1899,Qtr 4,December,31,7,45,1,1899,Qtr 4,December,31,6,18,1899,Qtr 4,December,31,7,38,REV,20020107,1899,Qtr 4,December,31,6,10,GWD,MCT,I,DL48
BDR,1899,Qtr 4,December,31,20020107,1899,Qtr 4,December,31,192,1899,Qtr 4,December,31,10,15,1,1899,Qtr 4,December,31,8,46,1899,Qtr 4,December,31,10,8,REV,20020107,1899,Qtr 4,December,31,8,35,MCT,GWD,I,DL48
BDR,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,507,1899,Qtr 4,December,31,11,25,1,1899,Qtr 4,December,31,10,30,1899,Qtr 4,December,31,11,20,REV,20020109,1899,Qtr 4,December,31,10,20,GWD,PJG,D,DL04
BDR,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,507,1899,Qtr 4,December,31,10,0,1,1899,Qtr 4,December,31,8,19,1899,Qtr 4,December,31,9,55,REV,20020109,1899,Qtr 4,December,31,8,4,KHI,GWD,D,DL04
BDR,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,508,1899,Qtr 4,December,31,12,47,1,1899,Qtr 4,December,31,11,55,1899,Qtr 4,December,31,12,40,REV,20020109,1899,Qtr 4,December,31,11,45,PJG,KHI,D,DL04
BDR,1899,Qtr 4,December,31,20020102,1899,Qtr 4,December,31,515,1899,Qtr 4,December,31,3,44,1,1899,Qtr 4,December,31,2,46,1899,Qtr 4,December,31,3,40,REV,20020102,1899,Qtr 4,December,31,2,34,KHI,ORW,D,DL04
BDR,1899,Qtr 4,December,31,20020102,1899,Qtr 4,December,31,515,1899,Qtr 4,December,31,4,50,1,1899,Qtr 4,December,31,4,14,1899,Qtr 4,December,31,4,45,REV,20020102,1899,Qtr 4,December,31,4,4,ORW,TUK,D,DL04
BDR,1899,Qtr 4,December,31,20020102,1899,Qtr 4,December,31,516,1899,Qtr 4,December,31,6,45,1,1899,Qtr 4,December,31,5,18,1899,Qtr 4,December,31,6,40,REV,20020102,1899,Qtr 4,December,31,5,10,TUK,KHI,D,DL04
BDR,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,532,1899,Qtr 4,December,31,6,15,1,1899,Qtr 4,December,31,4,40,1899,Qtr 4,December,31,6,10,REV,20020105,1899,Qtr 4,December,31,4,30,KHI,SKZ,D,DL02
BDR,1899,Qtr 4,December,31,20020101,1899,Qtr 4,December,31,532,1899,Qtr 4,December,31,3,50,1,1899,Qtr 4,December,31,2,33,1899,Qtr 4,December,31,3,46,REV,20020101,1899,Qtr 4,December,31,2,19,KHI,SKZ,D,DL45
BDR,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,532,1899,Qtr 4,December,31,7,20,1,1899,Qtr 4,December,31,6,45,1899,Qtr 4,December,31,7,10,REV,20020105,1899,Qtr 4,December,31,6,35,SKZ,SUL,D,DL02
BDR,1899,Qtr 4,December,31,20020101,1899,Qtr 4,December,31,532,1899,Qtr 4,December,31,6,9,1,1899,Qtr 4,December,31,5,42,1899,Qtr 4,December,31,6,5,REV,20020101,1899,Qtr 4,December,31,5,35,SKZ,SUL,D,DL45
BDR,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,533,1899,Qtr 4,December,31,10,15,1,1899,Qtr 4,December,31,8,45,1899,Qtr 4,December,31,10,10,REV,20020105,1899,Qtr 4,December,31,8,35,SKZ,KHI,D,DL02
BDR,1899,Qtr 4,December,31,20020101,1899,Qtr 4,December,31,533,1899,Qtr 4,December,31,8,45,1,1899,Qtr 4,December,31,7,33,1899,Qtr 4,December,31,8,41,REV,20020101,1899,Qtr 4,December,31,7,25,SKZ,KHI,D,DL45
BDR,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,533,1899,Qtr 4,December,31,8,20,1,1899,Qtr 4,December,31,7,40,1899,Qtr 4,December,31,8,15,REV,20020105,1899,Qtr 4,December,31,7,35,SUL,SKZ,D,DL02
BDR,1899,Qtr 4,December,31,20020101,1899,Qtr 4,December,31,533,1899,Qtr 4,December,31,7,8,1,1899,Qtr 4,December,31,6,33,1899,Qtr 4,December,31,7,5,REV,20020101,1899,Qtr 4,December,31,6,29,SUL,SKZ,D,DL45
BDR,1899,Qtr 4,December,31,20020102,1899,Qtr 4,December,31,540,1899,Qtr 4,December,31,11,20,1,1899,Qtr 4,December,31,10,13,1899,Qtr 4,December,31,11,15,REV,20020102,1899,Qtr 4,December,31,10,0,KHI,MJD,D,DL04
BDR,1899,Qtr 4,December,31,20020102,1899,Qtr 4,December,31,541,1899,Qtr 4,December,31,12,50,1,1899,Qtr 4,December,31,11,40,1899,Qtr 4,December,31,12,45,REV,20020102,1899,Qtr 4,December,31,11,30,MJD,KHI,D,DL04
BDR,1899,Qtr 4,December,31,20020104,1899,Qtr 4,December,31,542,1899,Qtr 4,December,31,7,35,1,1899,Qtr 4,December,31,6,22,1899,Qtr 4,December,31,7,30,REV,20020104,1899,Qtr 4,December,31,6,0,KHI,SKZ,D,DL01
BDR,1899,Qtr 4,December,31,20020104,1899,Qtr 4,December,31,543,1899,Qtr 4,December,31,9,20,1,1899,Qtr 4,December,31,7,57,1899,Qtr 4,December,31,9,15,REV,20020104,1899,Qtr 4,December,31,7,45,SKZ,KHI,D,DL01
BDR,1899,Qtr 4,December,31,20020106,1899,Qtr 4,December,31,553,1899,Qtr 4,December,31,10,30,1,1899,Qtr 4,December,31,8,55,1899,Qtr 4,December,31,10,25,REV,20020106,1899,Qtr 4,December,31,8,45,KHI,PSI,D,DL02
BDR,1899,Qtr 4,December,31,20020106,1899,Qtr 4,December,31,553,1899,Qtr 4,December,31,11,30,1,1899,Qtr 4,December,31,10,55,1899,Qtr 4,December,31,11,25,REV,20020106,1899,Qtr 4,December,31,10,45,PSI,GWD,D,DL02
BDR,1899,Qtr 4,December,31,20020106,1899,Qtr 4,December,31,554,1899,Qtr 4,December,31,13,40,1,1899,Qtr 4,December,31,11,55,1899,Qtr 4,December,31,13,36,REV,20020106,1899,Qtr 4,December,31,11,45,GWD,KHI,D,DL02
BDR,1899,Qtr 4,December,31,20020106,1899,Qtr 4,December,31,559,1899,Qtr 4,December,31,4,14,1,1899,Qtr 4,December,31,2,42,1899,Qtr 4,December,31,4,10,REV,20020106,1899,Qtr 4,December,31,2,34,KHI,TUK,D,DL02
BDR,1899,Qtr 4,December,31,20020106,1899,Qtr 4,December,31,560,1899,Qtr 4,December,31,6,5,1,1899,Qtr 4,December,31,4,40,1899,Qtr 4,December,31,6,0,REV,20020106,1899,Qtr 4,December,31,4,35,TUK,KHI,D,DL02
BDR,1899,Qtr 4,December,31,20020101,1899,Qtr 4,December,31,562,1899,Qtr 4,December,31,12,50,1,1899,Qtr 4,December,31,11,48,1899,Qtr 4,December,31,12,46,REV,20020101,1899,Qtr 4,December,31,11,34,KHI,MJD,D,DL45
BDR,1899,Qtr 4,December,31,20020101,1899,Qtr 4,December,31,563,1899,Qtr 4,December,31,14,25,1,1899,Qtr 4,December,31,13,19,1899,Qtr 4,December,31,14,19,REV,20020101,1899,Qtr 4,December,31,13,10,MJD,KHI,D,DL45
BDR,1899,Qtr 4,December,31,20020104,1899,Qtr 4,December,31,564,1899,Qtr 4,December,31,12,25,1,1899,Qtr 4,December,31,11,9,1899,Qtr 4,December,31,12,20,REV,20020104,1899,Qtr 4,December,31,11,0,KHI,SKZ,D,DL01
BDR,1899,Qtr 4,December,31,20020104,1899,Qtr 4,December,31,565,1899,Qtr 4,December,31,14,19,1,1899,Qtr 4,December,31,12,59,1899,Qtr 4,December,31,14,14,REV,20020104,1899,Qtr 4,December,31,12,50,SKZ,KHI,D,DL01
BDR,1899,Qtr 4,December,31,20020107,1899,Qtr 4,December,31,571,1899,Qtr 4,December,31,5,0,1,1899,Qtr 4,December,31,3,34,1899,Qtr 4,December,31,4,55,REV,20020107,1899,Qtr 4,December,31,3,25,KHI,TUK,D,DL48
BDR,1899,Qtr 4,December,31,20020107,1899,Qtr 4,December,31,572,1899,Qtr 4,December,31,12,35,1,1899,Qtr 4,December,31,10,52,1899,Qtr 4,December,31,12,28,REV,20020107,1899,Qtr 4,December,31,10,45,GWD,KHI,D,DL48
BDR,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,580,1899,Qtr 4,December,31,5,33,1,1899,Qtr 4,December,31,4,5,1899,Qtr 4,December,31,5,30,REV,20020108,1899,Qtr 4,December,31,3,57,KHI,RYK,D,DL02
BDR,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,580,1899,Qtr 4,December,31,8,24,1,1899,Qtr 4,December,31,6,15,1899,Qtr 4,December,31,8,19,REV,20020108,1899,Qtr 4,December,31,6,5,RYK,ISB,D,DL02
BDR,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,581,1899,Qtr 4,December,31,11,16,1,1899,Qtr 4,December,31,9,11,1899,Qtr 4,December,31,11,13,REV,20020108,1899,Qtr 4,December,31,9,0,ISB,RYK,D,DL02
BDR,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,581,1899,Qtr 4,December,31,13,20,1,1899,Qtr 4,December,31,11,49,1899,Qtr 4,December,31,13,16,REV,20020108,1899,Qtr 4,December,31,11,40,RYK,KHI,D,DL02
BDR,1899,Qtr 4,December,31,20020103,1899,Qtr 4,December,31,584,1899,Qtr 4,December,31,9,38,1,1899,Qtr 4,December,31,8,3,1899,Qtr 4,December,31,9,31,REV,20020103,1899,Qtr 4,December,31,7,50,KHI,RYK,D,DL01
BDR,1899,Qtr 4,December,31,20020103,1899,Qtr 4,December,31,584,1899,Qtr 4,December,31,12,3,1,1899,Qtr 4,December,31,10,11,1899,Qtr 4,December,31,11,52,REV,20020103,1899,Qtr 4,December,31,10,1,RYK,LHE,D,DL01
BDR,1899,Qtr 4,December,31,20020103,1899,Qtr 4,December,31,585,1899,Qtr 4,December,31,14,55,1,1899,Qtr 4,December,31,13,15,1899,Qtr 4,December,31,14,50,REV,20020103,1899,Qtr 4,December,31,12,39,LHE,RYK,D,DL01
BDR,1899,Qtr 4,December,31,20020103,1899,Qtr 4,December,31,585,1899,Qtr 4,December,31,17,15,1,1899,Qtr 4,December,31,15,34,1899,Qtr 4,December,31,17,9,REV,20020103,1899,Qtr 4,December,31,15,24,RYK,KHI,D,DL01
BDR,1899,Qtr 4,December,31,20020107,1899,Qtr 4,December,31,599,1899,Qtr 4,December,31,5,55,1,1899,Qtr 4,December,31,5,27,1899,Qtr 4,December,31,5,48,REV,20020107,1899,Qtr 4,December,31,5,20,TUK,GWD,D,DL48
BDR,1899,Qtr 4,December,31,20020111,1899,Qtr 4,December,31,IISD,1899,Qtr 4,December,31,0,0,0,1899,Qtr 4,December,31,0,0,1899,Qtr 4,December,31,0,0,,20020110,1899,Qtr 4,December,31,0,0,KHI,KHI,,DL35
BDR,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,TRG6,1899,Qtr 4,December,31,18,45,12,1899,Qtr 4,December,31,14,55,1899,Qtr 4,December,31,18,40,TRG,20020108,1899,Qtr 4,December,31,14,45,KHI,KHI,,DL02
BDS,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,193,1899,Qtr 4,December,31,7,55,1,1899,Qtr 4,December,31,6,15,1899,Qtr 4,December,31,7,50,REV,20020105,1899,Qtr 4,December,31,6,10,GWD,MCT,I,DL02
BDS,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,194,1899,Qtr 4,December,31,10,20,1,1899,Qtr 4,December,31,8,48,1899,Qtr 4,December,31,10,16,REV,20020105,1899,Qtr 4,December,31,8,42,MCT,GWD,I,DL02
